lat,lng,ele
22.443178,114.161879,28.80
22.443165,114.161853,29.00
22.443155,114.161820,29.40
22.443142,114.161785,29.80
22.443128,114.161754,30.00
22.443119,114.161724,30.40
22.443112,114.161691,30.60
22.443105,114.161655,30.80
22.443095,114.161624,31.00
22.443084,114.161591,31.20
22.443077,114.161553,31.20
22.443061,114.161515,31.40
22.443038,114.161474,31.60
22.443006,114.161431,31.60
22.442971,114.161389,31.80
22.442936,114.161344,32.20
22.442908,114.161298,32.60
22.442888,114.161249,33.00
22.442874,114.161198,33.60
22.442860,114.161156,33.60
22.442836,114.161120,33.60
22.442807,114.161090,33.40
