lat,lng,ele
22.378140,114.182597,15.20
22.378137,114.182658,15.20
22.378145,114.182713,15.20
22.378166,114.182760,15.20
22.378196,114.182795,15.20
22.378244,114.182818,15.20
22.378299,114.182836,15.20
22.378355,114.182857,15.20
22.378409,114.182883,15.20
22.378464,114.182908,15.20
22.378520,114.182926,15.20
22.378567,114.182941,15.20
22.378612,114.182951,15.20
22.378648,114.182959,15.60
22.378687,114.182964,15.80
22.378724,114.182973,16.40
22.378764,114.182983,16.60
22.378798,114.182991,17.00
22.378841,114.183001,17.60
22.378877,114.183005,17.80
22.378930,114.183019,18.40
22.378974,114.183030,18.60
22.379015,114.183045,19.20
22.379058,114.183060,20.00
22.379102,114.183073,20.80
22.379146,114.183087,21.40
22.379192,114.183103,21.80
22.379237,114.183119,22.60
22.379283,114.183133,22.80
22.379322,114.183146,23.40
22.379371,114.183169,23.60
22.379424,114.183189,24.00
22.379465,114.183204,24.60
22.379502,114.183220,25.00
22.379538,114.183240,25.40
22.379576,114.183263,25.60
22.379610,114.183285,26.00
22.379646,114.183313,26.20
22.379680,114.183359,26.60
22.379708,114.183390,26.80
22.379728,114.183451,27.40
22.379736,114.183506,28.00
22.379721,114.183536,28.20
22.379685,114.183557,28.80
22.379648,114.183578,29.00
22.379610,114.183608,29.40
22.379581,114.183645,29.40
22.379568,114.183687,29.60
22.379579,114.183731,30.40
22.379590,114.183778,30.80
22.379637,114.183804,31.40
22.379680,114.183830,31.40
22.379723,114.183857,32.00
22.379762,114.183884,32.40
22.379798,114.183910,33.00
22.379844,114.183929,33.40
22.379879,114.183939,34.40
22.379917,114.183948,35.00
22.379953,114.183953,35.20
22.379993,114.183950,36.20
22.380031,114.183953,36.40
22.380069,114.183952,36.60
22.380107,114.183946,36.80
22.380143,114.183937,37.40
22.380178,114.183922,37.80
22.380208,114.183920,38.40
22.380239,114.183911,38.80
22.380273,114.183905,39.00
22.380309,114.183911,39.80
22.380340,114.183921,40.00
22.380360,114.183943,40.80
22.380366,114.183987,41.00
22.380381,114.184029,41.80
22.380362,114.184062,42.20
22.380344,114.184092,42.60
22.380324,114.184130,43.40
22.380302,114.184162,43.60
22.380274,114.184194,44.40
22.380247,114.184227,44.60
22.380222,114.184260,45.20
22.380189,114.184301,45.40
22.380155,114.184330,46.00
22.380125,114.184353,46.80
22.380092,114.184383,47.00
22.380067,114.184419,47.20
22.380054,114.184459,47.60
22.380057,114.184492,48.40
22.380085,114.184516,48.60
22.380128,114.184527,49.00
22.380175,114.184521,49.20
22.380220,114.184500,49.80
22.380261,114.184470,50.00
22.380300,114.184436,50.40
22.380333,114.184396,50.80
22.380360,114.184353,51.00
22.380387,114.184302,51.40
22.380415,114.184248,51.60
22.380445,114.184182,52.00
22.380467,114.184137,52.20
22.380493,114.184085,52.40
22.380525,114.184029,52.80
22.380561,114.183976,53.20
22.380582,114.183950,53.80
22.380610,114.183919,54.00
22.380636,114.183892,54.60
22.380685,114.183887,54.80
22.380731,114.183885,55.60
22.380763,114.183888,56.20
22.380797,114.183902,56.40
22.380832,114.183916,56.80
22.380859,114.183947,57.00
22.380886,114.183970,57.80
22.380912,114.184002,58.20
22.380940,114.184034,59.20
22.380965,114.184059,59.40
22.380989,114.184079,59.80
22.381015,114.184102,60.60
22.381046,114.184133,61.00
22.381070,114.184160,61.60
22.381090,114.184186,61.80
22.381110,114.184216,62.40
22.381123,114.184229,62.80
22.381145,114.184247,63.40
22.381172,114.184264,63.60
22.381203,114.184277,64.20
22.381237,114.184278,64.60
22.381267,114.184267,64.80
22.381294,114.184248,65.20
22.381317,114.184219,65.40
22.381335,114.184192,66.20
22.381352,114.184165,66.40
22.381371,114.184131,66.80
22.381392,114.184103,67.60
22.381415,114.184078,67.80
22.381439,114.184058,68.40
22.381467,114.184042,68.60
22.381497,114.184025,69.40
22.381532,114.184002,69.80
22.381563,114.183980,70.20
22.381593,114.183957,70.40
22.381625,114.183933,71.00
22.381656,114.183903,71.60
22.381688,114.183877,71.80
22.381718,114.183842,72.20
22.381745,114.183801,72.40
22.381775,114.183760,72.80
22.381804,114.183735,73.00
22.381846,114.183721,73.60
22.381886,114.183713,73.80
22.381944,114.183732,74.20
22.381994,114.183743,74.80
22.382034,114.183745,75.40
22.382063,114.183742,75.80
22.382098,114.183736,76.20
22.382135,114.183725,76.40
22.382176,114.183723,76.60
22.382212,114.183721,77.20
22.382238,114.183719,77.40
22.382266,114.183721,77.80
22.382289,114.183728,78.40
22.382322,114.183742,78.80
22.382361,114.183748,79.40
22.382391,114.183751,79.60
22.382423,114.183750,80.00
22.382457,114.183754,80.40
22.382493,114.183754,81.00
22.382536,114.183751,81.80
22.382562,114.183749,82.20
22.382586,114.183752,82.60
22.382610,114.183758,82.80
22.382641,114.183768,83.40
22.382670,114.183778,83.60
22.382695,114.183778,83.80
22.382733,114.183772,84.20
22.382770,114.183773,85.00
22.382804,114.183766,85.40
22.382838,114.183759,85.60
22.382874,114.183751,86.40
22.382905,114.183741,86.80
22.382938,114.183729,87.20
22.382958,114.183708,87.40
22.382967,114.183686,88.00
22.382976,114.183652,88.40
22.382979,114.183616,88.80
22.382971,114.183588,89.20
22.382952,114.183564,89.60
22.382937,114.183524,90.00
22.382930,114.183485,90.40
22.382909,114.183465,91.00
22.382884,114.183433,91.20
22.382864,114.183409,91.60
22.382854,114.183380,91.80
22.382851,114.183350,92.20
22.382849,114.183317,92.80
22.382848,114.183284,93.00
22.382843,114.183244,93.40
22.382849,114.183209,93.60
22.382856,114.183178,94.60
22.382863,114.183143,94.80
22.382877,114.183101,95.40
22.382884,114.183068,95.80
22.382898,114.183033,96.00
22.382908,114.183009,96.60
22.382919,114.182978,96.80
22.382958,114.182943,97.40
22.382982,114.182913,97.60
22.383010,114.182888,97.80
22.383033,114.182866,98.00
22.383051,114.182843,98.60
22.383076,114.182818,99.20
22.383103,114.182798,99.40
22.383134,114.182782,100.20
22.383165,114.182771,100.40
22.383191,114.182768,101.20
22.383216,114.182767,101.40
22.383243,114.182768,102.20
22.383269,114.182770,102.60
22.383291,114.182769,103.20
22.383312,114.182770,103.60
22.383334,114.182779,103.80
22.383379,114.182782,104.40
