lat,lng,ele
22.436419,114.120750,117.70
22.436444,114.120782,117.30
22.436471,114.120812,116.90
22.436500,114.120844,116.40
22.436530,114.120877,115.90
22.436557,114.120914,115.50
22.436579,114.120948,115.00
22.436602,114.120975,114.60
22.436633,114.121007,114.10
22.436660,114.121043,113.60
22.436685,114.121071,113.20
22.436714,114.121098,112.70
22.436744,114.121123,112.30
22.436779,114.121150,111.80
22.436813,114.121179,111.20
22.436848,114.121212,110.70
22.436880,114.121238,110.20
22.436919,114.121275,109.60
22.436960,114.121312,108.90
22.436999,114.121354,108.30
22.437042,114.121391,107.80
22.437085,114.121433,107.30
22.437129,114.121477,106.70
22.437177,114.121520,106.20
22.437224,114.121560,105.80
22.437273,114.121600,105.30
22.437325,114.121641,104.90
22.437374,114.121684,104.50
22.437424,114.121731,104.10
22.437476,114.121775,103.70
22.437533,114.121817,103.30
22.437587,114.121862,102.90
22.437642,114.121906,102.50
22.437688,114.121954,102.10
22.437739,114.121997,101.70
22.437791,114.122041,101.30
22.437844,114.122088,100.90
22.437899,114.122135,100.40
22.437957,114.122182,99.90
22.438019,114.122235,99.30
22.438079,114.122286,98.70
22.438142,114.122341,98.20
22.438208,114.122394,97.60
22.438275,114.122447,97.00
22.438341,114.122505,96.50
22.438413,114.122567,95.90
22.438485,114.122644,95.50
22.438557,114.122708,95.10
22.438624,114.122784,94.80
22.438690,114.122870,94.70
22.438756,114.122956,94.60
22.438819,114.123043,94.70
22.438879,114.123128,94.80
22.438944,114.123208,94.90
22.439006,114.123285,95.20
22.439070,114.123361,95.50
22.439131,114.123435,95.80
22.439203,114.123499,95.30
22.439285,114.123554,95.10
22.439362,114.123604,95.40
22.439437,114.123660,95.40
22.439507,114.123716,95.40
22.439578,114.123770,95.50
22.439646,114.123828,95.50
22.439711,114.123887,95.50
22.439767,114.123943,95.50
22.439820,114.124003,95.40
22.439867,114.124061,95.40
22.439913,114.124114,95.30
22.439954,114.124172,95.20
22.439998,114.124234,95.10
22.440033,114.124296,94.90
22.440065,114.124354,94.70
22.440090,114.124417,94.50
22.440107,114.124479,94.30
22.440127,114.124540,94.00
22.440151,114.124603,93.70
22.440168,114.124667,93.50
22.440179,114.124733,93.10
22.440190,114.124798,92.80
22.440203,114.124863,92.40
22.440215,114.124932,92.00
22.440225,114.124996,91.60
22.440232,114.125058,91.20
22.440237,114.125125,90.70
22.440246,114.125191,90.30
22.440256,114.125258,89.80
22.440269,114.125331,89.30
22.440280,114.125403,88.80
22.440293,114.125478,88.30
22.440305,114.125551,87.80
22.440315,114.125630,87.30
22.440328,114.125714,86.80
22.440341,114.125801,86.20
22.440348,114.125891,85.70
22.440359,114.125986,85.20
22.440372,114.126078,84.80
22.440386,114.126175,84.40
22.440406,114.126270,84.30
22.440429,114.126365,84.20
22.440459,114.126452,84.10
22.440497,114.126543,84.10
22.440541,114.126633,84.10
22.440589,114.126718,84.10
22.440645,114.126800,84.20
22.440707,114.126881,84.10
22.440769,114.126952,84.10
22.440837,114.127019,84.00
22.440907,114.127080,84.00
22.440976,114.127138,84.00
22.441046,114.127194,84.00
22.441122,114.127250,84.00
22.441190,114.127305,84.00
22.441259,114.127359,84.00
22.441321,114.127410,84.10
22.441387,114.127462,84.00
22.441449,114.127511,84.00
22.441508,114.127561,84.00
22.441568,114.127608,83.90
22.441628,114.127653,83.80
22.441684,114.127700,83.60
22.441734,114.127742,83.30
22.441785,114.127780,83.10
22.441832,114.127823,82.80
22.441876,114.127859,82.60
22.441918,114.127896,82.40
22.441961,114.127931,82.00
22.442007,114.127966,81.60
22.442051,114.127996,81.20
22.442093,114.128028,80.80
22.442136,114.128063,80.30
22.442179,114.128098,79.90
22.442220,114.128135,79.40
22.442266,114.128172,79.00
22.442306,114.128204,78.50
22.442352,114.128233,78.10
22.442393,114.128262,77.70
22.442438,114.128289,77.30
22.442481,114.128315,76.80
22.442519,114.128337,76.40
22.442562,114.128369,76.00
22.442602,114.128400,75.50
22.442639,114.128430,75.10
22.442678,114.128460,74.60
22.442717,114.128486,74.10
22.442755,114.128516,73.70
22.442799,114.128547,73.20
22.442838,114.128580,72.70
22.442875,114.128609,72.30
22.442916,114.128641,71.80
22.442954,114.128677,71.30
22.442994,114.128717,70.70
22.443034,114.128755,70.20
22.443069,114.128794,69.70
22.443104,114.128835,69.20
22.443136,114.128872,68.80
22.443166,114.128909,68.30
22.443198,114.128952,67.80
22.443232,114.128993,67.30
22.443264,114.129036,66.80
22.443293,114.129084,66.40
22.443328,114.129133,66.00
22.443363,114.129183,65.60
22.443398,114.129240,65.10
22.443429,114.129302,64.40
22.443464,114.129361,63.80
22.443506,114.129423,63.20
22.443545,114.129488,62.70
22.443586,114.129552,62.20
22.443632,114.129620,61.70
22.443681,114.129686,61.30
22.443730,114.129753,60.90
22.443779,114.129823,60.60
22.443829,114.129895,60.20
22.443879,114.129968,59.90
22.443930,114.130040,59.60
22.443984,114.130115,59.30
22.444032,114.130192,59.10
22.444081,114.130271,58.90
22.444129,114.130349,58.80
22.444177,114.130427,58.60
22.444228,114.130504,58.40
22.444274,114.130587,58.20
22.444326,114.130668,57.90
22.444376,114.130751,57.70
22.444428,114.130831,57.50
22.444481,114.130910,57.20
22.444534,114.130987,57.00
22.444591,114.131062,56.80
22.444650,114.131137,56.60
22.444710,114.131215,56.40
22.444767,114.131289,56.20
22.444823,114.131366,56.00
22.444886,114.131442,55.80
22.444943,114.131514,55.60
22.445005,114.131584,55.40
22.445066,114.131654,55.20
22.445130,114.131723,55.00
22.445194,114.131793,54.70
22.445259,114.131859,54.50
22.445325,114.131930,54.20
22.445392,114.131999,53.90
22.445460,114.132068,53.70
22.445523,114.132129,53.50
22.445589,114.132191,53.30
22.445658,114.132252,53.00
22.445726,114.132313,52.80
22.445799,114.132383,52.50
22.445868,114.132450,52.30
22.445940,114.132514,52.10
22.446012,114.132582,51.80
22.446079,114.132647,51.70
22.446151,114.132711,51.50
22.446225,114.132777,51.30
22.446298,114.132841,51.20
22.446368,114.132906,51.00
22.446438,114.132969,50.80
22.446511,114.133033,50.60
22.446583,114.133099,50.40
22.446653,114.133162,50.20
22.446726,114.133227,49.90
22.446798,114.133294,49.70
22.446868,114.133356,49.50
22.446943,114.133424,49.20
22.447019,114.133491,49.00
22.447094,114.133558,48.70
22.447166,114.133628,48.50
22.447243,114.133688,48.30
22.447318,114.133756,48.10
22.447395,114.133823,47.90
22.447469,114.133889,47.70
22.447543,114.133953,47.50
22.447619,114.134026,47.30
22.447697,114.134095,47.10
22.447774,114.134158,46.90
22.447855,114.134223,46.60
22.447935,114.134294,46.40
22.448017,114.134363,46.20
22.448092,114.134438,46.00
22.448172,114.134509,45.70
22.448257,114.134585,45.50
22.448335,114.134654,45.30
22.448415,114.134726,45.10
22.448496,114.134801,44.80
22.448584,114.134871,44.50
22.448668,114.134943,44.20
22.448752,114.135026,43.90
22.448837,114.135108,43.70
22.448919,114.135190,43.40
22.448998,114.135277,43.10
22.449075,114.135365,42.80
22.449154,114.135451,42.50
22.449236,114.135539,42.20
22.449316,114.135629,42.00
22.449399,114.135724,41.80
22.449474,114.135819,41.60
22.449553,114.135923,41.40
22.449628,114.136024,41.30
22.449702,114.136131,41.30
22.449771,114.136242,41.40
22.449838,114.136356,41.60
22.449898,114.136466,41.80
22.449967,114.136581,42.10
22.450031,114.136690,42.50
22.450093,114.136796,42.80
22.450153,114.136897,43.10
22.450213,114.137006,43.50
22.450268,114.137109,43.80
22.450322,114.137211,44.10
22.450372,114.137316,44.40
22.450427,114.137418,44.80
22.450481,114.137516,44.90
22.450534,114.137609,45.00
22.450588,114.137703,45.10
22.450640,114.137794,45.10
22.450696,114.137884,45.00
22.450751,114.137975,45.00
22.450803,114.138066,44.90
22.450859,114.138157,44.90
22.450915,114.138246,44.80
22.450969,114.138337,44.80
22.451020,114.138431,44.70
22.451074,114.138522,44.60
22.451130,114.138612,44.60
22.451185,114.138704,44.50
22.451239,114.138795,44.40
22.451291,114.138886,44.30
22.451343,114.138972,44.30
22.451398,114.139062,44.20
22.451452,114.139151,44.20
22.451508,114.139241,44.20
22.451564,114.139330,44.10
22.451619,114.139419,44.10
22.451673,114.139506,44.10
22.451730,114.139594,44.00
22.451784,114.139680,44.00
22.451839,114.139759,44.00
22.451904,114.139834,44.00
22.451967,114.139905,43.90
22.452035,114.139972,43.80
22.452107,114.140034,43.60
22.452181,114.140091,43.40
22.452259,114.140142,43.30
22.452339,114.140191,43.10
22.452419,114.140232,43.00
22.452502,114.140270,43.00
22.452590,114.140298,42.90
22.452672,114.140319,42.80
22.452755,114.140337,42.70
22.452836,114.140359,42.60
22.452921,114.140381,42.50
22.453006,114.140402,42.40
22.453083,114.140426,42.30
22.453167,114.140453,42.30
