lat,lng,ele
22.380288,114.212603,18.80
22.380312,114.212629,18.60
22.380329,114.212657,18.60
22.380332,114.212681,18.60
22.380332,114.212684,18.60
22.380332,114.212681,18.60
22.380332,114.212681,18.60
22.380332,114.212680,18.60
22.380332,114.212680,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212680,18.60
22.380332,114.212679,18.60
22.380332,114.212680,18.80
22.380332,114.212680,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.60
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.80
22.380332,114.212679,18.60
22.380332,114.212680,18.60
22.380328,114.212676,18.60
22.380309,114.212664,18.60
22.380285,114.212648,18.60
22.380250,114.212626,18.60
22.380211,114.212602,18.60
22.380166,114.212559,18.60
22.380138,114.212505,18.60
22.380124,114.212441,18.60
22.380117,114.212369,18.60
22.380111,114.212301,18.60
22.380090,114.212218,18.60
22.380066,114.212161,18.60
22.380016,114.212106,18.60
22.379959,114.212072,18.60
22.379890,114.212069,18.60
22.379819,114.212088,18.60
22.379750,114.212121,18.40
22.379689,114.212161,18.40
22.379621,114.212206,18.40
22.379557,114.212250,18.40
22.379492,114.212281,18.40
22.379429,114.212296,18.40
22.379370,114.212292,18.40
22.379308,114.212281,18.40
22.379251,114.212262,18.40
22.379200,114.212245,18.40
22.379140,114.212224,18.40
22.379089,114.212203,18.20
22.379038,114.212185,18.60
22.378988,114.212172,19.00
22.378945,114.212164,19.60
22.378905,114.212152,20.60
22.378865,114.212143,21.20
22.378816,114.212138,21.60
22.378781,114.212135,22.20
22.378731,114.212133,22.80
22.378690,114.212130,23.40
22.378641,114.212131,23.40
22.378588,114.212147,24.00
22.378549,114.212174,25.00
22.378498,114.212211,25.60
22.378447,114.212246,26.00
22.378386,114.212285,26.60
22.378336,114.212313,26.80
22.378287,114.212342,27.20
22.378238,114.212370,27.40
22.378202,114.212391,28.00
22.378140,114.212424,28.40
22.378085,114.212454,29.00
22.378034,114.212491,29.40
22.377987,114.212520,29.80
22.377943,114.212548,30.00
22.377917,114.212556,30.00
22.377871,114.212588,30.20
22.377840,114.212613,30.20
22.377811,114.212632,30.40
22.377776,114.212650,30.60
22.377744,114.212670,30.80
22.377717,114.212696,31.00
22.377681,114.212715,31.60
22.377652,114.212735,31.60
22.377627,114.212755,32.20
22.377597,114.212763,32.60
22.377566,114.212776,33.20
22.377542,114.212791,34.00
22.377517,114.212806,34.80
22.377490,114.212822,35.60
22.377467,114.212833,36.40
22.377445,114.212847,37.20
22.377422,114.212862,38.00
22.377399,114.212875,38.60
22.377375,114.212886,39.20
22.377352,114.212898,39.60
22.377332,114.212912,40.20
22.377315,114.212926,40.60
22.377295,114.212943,41.40
22.377273,114.212960,42.20
22.377252,114.212977,42.60
22.377228,114.212991,43.00
22.377203,114.213005,43.20
22.377175,114.213016,43.80
22.377146,114.213029,44.20
22.377115,114.213042,44.60
22.377080,114.213055,45.00
22.377045,114.213070,45.00
22.377004,114.213089,45.60
22.376963,114.213115,46.00
22.376915,114.213143,46.60
22.376861,114.213176,46.80
22.376806,114.213206,47.00
22.376747,114.213236,47.00
22.376681,114.213256,47.00
22.376618,114.213261,47.00
22.376553,114.213252,47.00
22.376497,114.213218,47.00
22.376445,114.213164,47.00
22.376398,114.213097,47.00
22.376360,114.213026,46.60
22.376322,114.212955,46.40
22.376287,114.212887,45.20
22.376251,114.212816,44.60
22.376216,114.212751,43.60
22.376177,114.212697,42.80
22.376130,114.212661,42.40
22.376076,114.212641,42.20
22.376024,114.212648,42.20
22.375979,114.212668,42.00
22.375935,114.212688,42.00
22.375893,114.212705,42.00
22.375854,114.212715,42.00
22.375820,114.212719,42.00
22.375793,114.212723,42.00
22.375777,114.212725,42.00
22.375770,114.212724,42.00
22.375762,114.212723,42.40
22.375758,114.212723,42.80
22.375760,114.212723,43.40
22.375761,114.212723,44.20
22.375757,114.212722,45.00
22.375747,114.212720,45.80
22.375737,114.212722,46.40
22.375722,114.212720,47.20
22.375709,114.212722,47.80
22.375699,114.212722,48.20
22.375688,114.212721,48.60
22.375674,114.212722,48.60
22.375657,114.212719,48.80
22.375641,114.212716,48.80
22.375623,114.212715,48.80
22.375599,114.212714,49.00
22.375574,114.212716,49.00
22.375553,114.212715,49.20
22.375533,114.212714,49.20
22.375510,114.212714,49.40
22.375483,114.212714,49.60
22.375447,114.212714,49.80
22.375407,114.212714,50.00
22.375365,114.212714,50.20
22.375320,114.212712,50.40
22.375272,114.212704,50.60
22.375215,114.212704,50.80
22.375175,114.212700,51.00
22.375128,114.212695,51.20
22.375070,114.212691,51.60
22.375022,114.212689,51.80
22.374973,114.212687,52.20
22.374926,114.212687,52.80
22.374882,114.212686,53.20
22.374840,114.212684,53.60
22.374799,114.212682,54.40
22.374756,114.212681,54.80
22.374718,114.212675,55.60
22.374684,114.212669,56.20
22.374651,114.212663,56.80
22.374616,114.212655,57.20
22.374580,114.212648,58.00
22.374548,114.212639,58.00
22.374515,114.212629,58.80
22.374485,114.212621,59.60
22.374455,114.212610,60.40
22.374423,114.212599,61.00
22.374389,114.212587,61.60
22.374359,114.212572,62.40
22.374330,114.212558,63.00
22.374301,114.212546,63.40
22.374277,114.212530,63.60
22.374248,114.212517,64.20
22.374217,114.212505,64.60
22.374188,114.212492,65.20
22.374161,114.212479,65.60
22.374132,114.212465,66.00
22.374104,114.212453,66.60
22.374075,114.212441,67.00
22.374045,114.212432,67.40
22.374015,114.212418,68.00
22.373989,114.212406,68.20
